altitude,xaccel,yaccel,zaccel,elevator,aileron,rudder
1000.000003863126,0.0013738184351103047,3.8990977775847496e-05,32.081548244156686,-0.3,-0.4,0.2
999.990160509944,0.01200668996540696,0.00011496657985505255,32.0585213599725,0.2,-1.0,-0.7
999.9723434560001,0.035023233655988244,0.00014664184652580167,32.011688266316085,-0.5,-0.3,-1.0
999.9456341676414,0.06444121084912098,6.2109489880276e-05,31.94424149173285,1.0,0.4,0.4
999.9100511856377,0.12199619623300197,6.487581191496898e-05,31.845710140483874,0.5,-0.4,-0.8
999.8656226731837,0.17664960357007065,1.9976981324342275e-05,31.732223770866447,-0.2,0.3,1.0
999.8123789988458,0.23447149053837774,-3.46408584888928e-05,31.60113158662917,0.5,0.6,0.6
999.7503565959632,0.3341932791755476,0.0011252401528703414,31.433756920784877,-0.7,0.3,-0.7
999.679603561759,0.3899651319698022,0.0028748663802866357,31.27383722879548,-0.4,-0.4,0.5
999.6001607775688,0.5064120781428068,0.0031185711135553245,31.069126688895356,-0.2,0.6,-0.6
999.5120890066028,0.6376155741470034,0.004313768807503609,30.84434945057508,-0.4,-0.8,-0.9
999.4154493845999,0.7605212762327489,0.0033681241300533384,30.61191278120687,0.7,-0.7,-0.8
999.3103051446378,0.9941307746840435,-0.00530953062235181,30.313498503258714,0.9,0.3,0.9
999.196744389832,1.1967231836798238,-0.008704521822010496,30.02369055654657,-0.7,-0.4,0.6
999.0748420022428,1.2419273830828559,-0.009765847603692888,29.804448472628774,0.4,0.1,1.0
998.9446505568922,1.5694618851182034,-0.012466686543146217,29.43171659118643,0.5,0.6,-0.2
998.8062920160592,1.8227255808248033,-0.0039582451715140105,29.09480056467722,-1.0,-0.2,0.9
998.6598467566073,1.859379994992221,0.0023982951454626727,28.861739030929385,0.4,0.0,0.7
998.5053683891892,2.3385259659146636,0.0016280710475783645,28.39269472628669,0.4,0.8,0.9
998.34301552549,2.6460538202522983,0.02100677907282479,28.017675396348576,0.6,-0.3,-0.3
998.1728677675128,3.0146913365700905,0.03467968428446179,27.610737806450214,-0.9,-0.4,1.0
997.9950426071882,3.047157306412172,0.019716071416251615,27.376416724515664,-0.3,-0.9,-0.3
997.8095818161964,3.521967999210852,-0.01711660902963893,26.898123976741324,-0.3,0.7,0.8
